kenteken;voertuigsoort;merk;handelsbenaming;datum_tenaamstelling;inrichting;eerste_kleur;tweede_kleur;aantal_cilinders;massa_ledig_voertuig;massa_rijklaar;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;wam_verzekerd;aantal_deuren;aantal_wielen;europese_voertuigcategorie;plaats_chassisnummer;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;jaar_laatste_registratie_tellerstand;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;maximum_last_onder_de_vooras_sen_tezamen_koppeling;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;aantal_zitplaatsen;cilinderinhoud;maximum_trekken_massa_geremd;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;technische_max_massa_voertuig;volgnummer_wijziging_eu_typegoedkeuring;maximum_massa_samenstelling;vervaldatum_apk;vervaldatum_apk_dt;bruto_bpm;toegestane_maximum_massa_voertuig;maximum_massa_trekken_ongeremd;catalogusprijs;type;typegoedkeuringsnummer;variant;uitvoering;aantal_rolstoelplaatsen;maximum_ondersteunende_snelheid;zuinigheidsclassificatie;type_gasinstallatie;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt
01ZXP2;Personenauto;CITROEN;CITROEN C1;20161028;hatchback;BLAUW;Niet geregistreerd;3;805;905;20130305;20130305;Geen verstrekking in Open Data;Ja;4;4;M1;r. op bodemplaat by voorzitting;0.06;234;Nee;Ja;Nee;2022;Logisch;00;Ja;2016-10-28T00:00:00.000;2013-03-05T00:00:00.000;2013-03-05T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;4;998;;0;0;344;0;1190;0;0;20231115;2023-11-15T00:00:00.000;500;1190;;11845;P*****;e11*2001/116*0238*09;NCFB;4;0;;A;;;
01ZXR4;Personenauto;CITROEN;DS4;20230214;hatchback;BLAUW;Niet geregistreerd;4;1180;1280;20130307;20130307;Geen verstrekking in Open Data;Ja;4;4;M1;r. schroefveerkoker;0.07;261;Nee;Ja;Nee;2023;Logisch;00;Ja;2023-02-14T00:00:00.000;2013-03-07T00:00:00.000;2013-03-07T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1598;1450;0;0;428;0;1755;1;2955;20231103;2023-11-03T00:00:00.000;6217;1755;640;28500;N;e2*2007/46*0040*11;X5FS;0;0;0.00;B;;;
0218PK;Personenauto;CITROEN;DS 21 PALLAS INJECTION;20220526;Niet geregistreerd;BLAUW;Niet geregistreerd;4;1399;1499;19710317;19710317;Geen verstrekking in Open Data;Ja;4;4;M1;r. op watergoot onder voorruit;0.00;313;Nee;Nee;Nee;2010;Logisch;00;Ja;2022-05-26T00:00:00.000;1971-03-17T00:00:00.000;1971-03-17T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
0220VJ;Personenauto;CITROEN;D16BC DSUPER 5;20230215;Niet geregistreerd;BLAUW;Niet geregistreerd;4;1361;1461;19721031;19721031;Geen verstrekking in Open Data;Ja;4;4;M1;r. op watergoot onder voorruit;0.00;313;Nee;Nee;Nee;2023;Geen oordeel;01;Ja;2023-02-15T00:00:00.000;1972-10-31T00:00:00.000;1972-10-31T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
0251ZH;Personenauto;CITROEN;SE 1 CC SM INJ.;19861217;Niet geregistreerd;BLAUW;Niet geregistreerd;6;1520;1620;19730607;19730607;Geen verstrekking in Open Data;Ja;2;4;M1;op r. kokerbalk onder motorkap;0.00;295;Nee;Nee;Nee;2021;Logisch;00;Ja;1986-12-17T00:00:00.000;1973-06-07T00:00:00.000;1973-06-07T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;0;0;0;0;0;0;0;20230507;2023-05-07T00:00:00.000;;;;;;;;;;;;;;
0257XH;Personenauto;CITROEN;MF9KC AMI SUPER BREAK;20091013;Niet geregistreerd;BLAUW;Niet geregistreerd;4;789;889;19730712;19730712;Geen verstrekking in Open Data;Nee;4;4;M1;;0.00;240;Nee;Nee;Nee;;Niet geregistreerd;NG;Ja;2009-10-13T00:00:00.000;1973-07-12T00:00:00.000;1973-07-12T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
02DGRG;Personenauto;CITROEN;XM;20160205;stationwagen;BLAUW;Niet geregistreerd;4;1447;1547;19990806;19990806;Geen verstrekking in Open Data;Ja;4;4;M1;r. in watergoot onder motorkap;0.06;285;Nee;Nee;Nee;2016;Logisch;00;Ja;2016-02-05T00:00:00.000;1999-08-06T00:00:00.000;1999-08-06T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1998;1300;0;0;496;0;2110;1;3410;20170224;2017-02-24T00:00:00.000;7309;2110;750;;;e2*93/81*0139*01;Y4GB;Y4GB;0;;;;;
02DJZF;Personenauto;CITROEN;BERLINGO;20020719;stationwagen;BLAUW;Niet geregistreerd;4;1145;1245;19990915;19990915;Geen verstrekking in Open Data;Ja;0;4;M1;r. op randprofiel onder motorkap;0.05;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2002-07-19T00:00:00.000;1999-09-15T00:00:00.000;1999-09-15T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1761;1100;0;0;411;0;1780;1;2880;20230624;2023-06-24T00:00:00.000;3197;1780;622;;;e2*93/81*0132*02;F/A;F/A;0;;;;;
02DPRV;Personenauto;CITROEN;2 CV 6 CLUB S6;20111221;sedan;BLAUW;Niet geregistreerd;2;560;660;19900227;20000511;Geen verstrekking in Open Data;Ja;4;4;M1;op r. balk onder motorkap;0.03;240;Nee;Nee;Nee;2022;Geen oordeel;01;Ja;2011-12-21T00:00:00.000;1990-02-27T00:00:00.000;2000-05-11T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;602;400;0;0;0;0;930;0;0;20240326;2024-03-26T00:00:00.000;201;930;280;;;;;;;;;;;
02FGLJ;Personenauto;CITROEN;SAXO;20210916;hatchback;BLAUW;Niet geregistreerd;4;800;900;20000310;20000310;Geen verstrekking in Open Data;Ja;4;4;M1;midden op schutbord onder motorkap;0.05;239;Nee;Nee;Nee;2022;Logisch;00;Ja;2021-09-16T00:00:00.000;2000-03-10T00:00:00.000;2000-03-10T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1124;600;0;0;372;0;1330;1;1930;20230915;2023-09-15T00:00:00.000;2188;1330;450;;;e2*98/14*0032*03;S1HDZF;S1HDZF;0;;;;;
02FSNN;Personenauto;CITROEN;XSARA PICASSO;20201119;MPV;BLAUW;Niet geregistreerd;4;1215;1315;20000628;20000628;Geen verstrekking in Open Data;Ja;4;4;M1;r. v. schroefveerkoker op randprofiel;0.05;276;Nee;Nee;Nee;2020;Logisch;00;Ja;2020-11-19T00:00:00.000;2000-06-28T00:00:00.000;2000-06-28T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1587;900;0;0;428;0;1790;0;2690;20200221;2020-02-21T00:00:00.000;4050;1790;650;;;e2*98/14*0153*00;CHNFZ;CHNFZA;0;;;;;
02FTVX;Personenauto;CITROEN;XSARA;20000720;stationwagen;BLAUW;Niet geregistreerd;4;1097;1197;20000720;20000720;Geen verstrekking in Open Data;Ja;4;4;M1;r. in watergoot onder motorkap;0.05;254;Nee;Nee;Nee;2022;Logisch;00;Ja;2000-07-20T00:00:00.000;2000-07-20T00:00:00.000;2000-07-20T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1587;1100;0;0;435;0;1650;1;2650;20230516;2023-05-16T00:00:00.000;3645;1650;595;;;e2*98/14*0105*03;N2NFZF;N2NFZF;0;;;;;
02FZPS;Personenauto;CITROEN;2CV6;20010303;Niet geregistreerd;BLAUW;Niet geregistreerd;2;570;670;19810806;20010303;Geen verstrekking in Open Data;Ja;4;4;M1;r. op balk v. vooras;0.00;240;Nee;Nee;Nee;2022;Geen oordeel;01;Ja;2001-03-03T00:00:00.000;1981-08-06T00:00:00.000;2001-03-03T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;0;0;0;0;0;0;0;20240824;2024-08-24T00:00:00.000;;;;;;;;;;;;;;
02FZPV;Personenauto;CITROEN;XSARA;20060824;stationwagen;BLAUW;Niet geregistreerd;4;1097;1197;20000825;20000825;Geen verstrekking in Open Data;Ja;4;4;M1;r. in watergoot onder motorkap;0.05;254;Nee;Nee;Nee;2023;Onlogisch;04;Ja;2006-08-24T00:00:00.000;2000-08-25T00:00:00.000;2000-08-25T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1587;1100;0;0;435;0;1650;1;2650;20240216;2024-02-16T00:00:00.000;3607;1650;595;;;e2*98/14*0105*03;N2NFZF;N2NFZF;0;;;;;
02GDJ1;Personenauto;CITROEN;C4 PICASSO;20200206;stationwagen;BLAUW;Niet geregistreerd;4;1485;1585;20080531;20080531;Geen verstrekking in Open Data;Ja;4;4;M1;r. tegen schroefveerkoker onder motorkap;0.06;273;Nee;Nee;Nee;2023;Logisch;00;Ja;2020-02-06T00:00:00.000;2008-05-31T00:00:00.000;2008-05-31T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;7;1749;1500;0;0;459;0;2200;2;3400;20240207;2024-02-07T00:00:00.000;6906;2200;750;30444;;e2*2001/116*0345*01;A6FY;C;0;;C;;;
02GHJ6;Personenauto;CITROEN;C5;20190823;sedan;BLAUW;Niet geregistreerd;4;1558;1658;20080627;20080627;Geen verstrekking in Open Data;Ja;4;4;M1;r. in watergoot onder motorkap;0.06;282;Nee;Nee;Nee;2022;Logisch;00;Ja;2019-08-23T00:00:00.000;2008-06-27T00:00:00.000;2008-06-27T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1997;1720;0;0;478;0;2090;0;3590;20230712;2023-07-12T00:00:00.000;7618;2090;750;32034;R;e2*2001/116*0360*00;DRFJ;F;0;0.00;D;;;
02GHTS;Personenauto;CITROEN;BERLINGO;20191025;stationwagen;BLAUW;Niet geregistreerd;4;1187;1287;20001116;20001116;Geen verstrekking in Open Data;Ja;;4;M1;r. op randprofiel onder motorkap;0.05;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2019-10-25T00:00:00.000;2000-11-16T00:00:00.000;2000-11-16T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1761;1100;;;411;;1780;;2880;20230919;2023-09-19T00:00:00.000;3411;1780;620;;;;;;;;;G3 gasinstallatie;;
02GPHV;Personenauto;CITROEN;XSARA;20150223;hatchback;BLAUW;Niet geregistreerd;4;1116;1216;20010209;20010209;Geen verstrekking in Open Data;Ja;4;4;M1;midden op schutbord onder motorkap;0.07;254;Nee;Nee;Nee;2022;Logisch;00;Ja;2015-02-23T00:00:00.000;2001-02-09T00:00:00.000;2001-02-09T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1587;1100;0;0;419;0;1663;0;2663;20230616;2023-06-16T00:00:00.000;3895;1663;575;;;e2*98/14*0233*00;1;B;0;;B;;;
02GPL5;Personenauto;CITROEN;C3;20170705;hatchback;BLAUW;Niet geregistreerd;4;985;1085;20080820;20080820;Geen verstrekking in Open Data;Ja;4;4;M1;r. tegen schutbord onder motorkap;0.04;246;Nee;Nee;Nee;2022;Logisch;00;Ja;2017-07-05T00:00:00.000;2008-08-20T00:00:00.000;2008-08-20T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1124;920;0;0;386;0;1483;1;2133;20230924;2023-09-24T00:00:00.000;2458;1483;540;13483;;e2*98/14*0256*08;C;C;0;;C;;;
02GPS6;Personenauto;CITROEN;C5;20130412;stationwagen;BLAUW;Niet geregistreerd;4;1630;1730;20080814;20080814;Geen verstrekking in Open Data;Ja;4;4;M1;r. in watergoot onder motorkap;0.06;282;Nee;Nee;Nee;2022;Logisch;00;Ja;2013-04-12T00:00:00.000;2008-08-14T00:00:00.000;2008-08-14T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1997;1800;0;0;483;0;2276;0;3776;20230410;2023-04-10T00:00:00.000;8798;2276;750;36618;R*****;e2*2001/116*0360*03;WRHR;H;0;;B;;;
02GRLL;Personenauto;CITROEN;SAXO;20220530;hatchback;BLAUW;Niet geregistreerd;4;815;915;20010313;20010313;Geen verstrekking in Open Data;Nee;2;4;M1;midden op schutbord onder motorkap;0.06;239;Nee;Nee;Nee;2021;Logisch;00;Ja;2022-05-30T00:00:00.000;2001-03-13T00:00:00.000;2001-03-13T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1360;700;0;0;0;0;1340;0;2040;20220819;2022-08-19T00:00:00.000;2070;1340;455;;;e2*98/14*0208*00;S6KFWB;S6KFWB;0;0.00;C;;;
02GRTZ;Personenauto;CITROEN;XANTIA;20221028;sedan;BLAUW;Niet geregistreerd;4;1265;1365;20010309;20010309;Geen verstrekking in Open Data;Ja;4;4;M1;r. in watergoot onder motorkap;0.05;274;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-10-28T00:00:00.000;2001-03-09T00:00:00.000;2001-03-09T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1997;1500;0;0;452;0;1840;1;3025;20230414;2023-04-14T00:00:00.000;6882;1840;630;;;e2*98/14*0191*02;1;B;0;;C;;;
02GTGF;Personenauto;CITROEN;SAXO;20020809;hatchback;BLAUW;Niet geregistreerd;4;780;880;20010323;20010323;Geen verstrekking in Open Data;Ja;2;4;M1;midden op schutbord onder motorkap;0.05;239;Nee;Nee;Nee;2022;Logisch;00;Ja;2002-08-09T00:00:00.000;2001-03-23T00:00:00.000;2001-03-23T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1124;600;0;0;0;0;1310;0;1910;20230330;2023-03-30T00:00:00.000;1777;1310;440;;;e2*98/14*0207*00;S0HFXB;S0HFXB;0;0.00;C;;;
02GVDB;Personenauto;CITROEN;C5;20170727;hatchback;BLAUW;Niet geregistreerd;4;1293;1393;20010329;20010329;Geen verstrekking in Open Data;Ja;4;4;M1;r. in watergoot onder motorkap;0.07;275;Nee;Nee;Nee;2022;Logisch;00;Ja;2017-07-27T00:00:00.000;2001-03-29T00:00:00.000;2001-03-29T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1997;1500;0;0;462;0;1845;0;3345;20230729;2023-07-29T00:00:00.000;5396;1845;695;;;e2*98/14*0216*00;C;C/IF;0;;C;;;
02GVRN;Personenauto;CITROEN;C5;20010406;hatchback;BLAUW;Niet geregistreerd;4;1300;1400;20010406;20010406;Geen verstrekking in Open Data;Ja;4;4;M1;r. in watergoot onder motorkap;0.07;275;Nee;Nee;Nee;2022;Geen oordeel;07;Ja;2001-04-06T00:00:00.000;2001-04-06T00:00:00.000;2001-04-06T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1997;1500;0;0;462;0;1845;0;3345;20230510;2023-05-10T00:00:00.000;6195;1845;700;;;e2*98/14*0216*00;C;E;0;;C;;;
02HBFL;Personenauto;CITROEN;SAXO;20200617;hatchback;BLAUW;Niet geregistreerd;4;800;900;20010607;20010607;Geen verstrekking in Open Data;Ja;4;4;M1;midden op schutbord onder motorkap;0.05;239;Nee;Nee;Nee;2022;Logisch;00;Ja;2020-06-17T00:00:00.000;2001-06-07T00:00:00.000;2001-06-07T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1124;600;0;0;372;0;1330;1;1930;20230215;2023-02-15T00:00:00.000;1906;1330;450;;;e2*98/14*0207*01;1;B;0;;C;;;
02HFJZ;Personenauto;CITROEN;XSARA PICASSO;20010628;MPV;BLAUW;Niet geregistreerd;4;1220;1320;20010628;20010628;Geen verstrekking in Open Data;Ja;4;4;M1;r. v. schroefveerkoker op randprofiel;0.06;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2001-06-28T00:00:00.000;2001-06-28T00:00:00.000;2001-06-28T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1749;1300;0;0;428;0;1795;1;3095;20230313;2023-03-13T00:00:00.000;4658;1795;655;;;e2*98/14*0153*02;H6FZ;C/IF;0;;C;;;
02HGTG;Personenauto;CITROEN;XSARA PICASSO;20190330;MPV;BLAUW;Niet geregistreerd;4;1215;1315;20010712;20010712;Geen verstrekking in Open Data;Ja;4;4;M1;r. v. schroefveerkoker op randprofiel;0.05;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2019-03-30T00:00:00.000;2001-07-12T00:00:00.000;2001-07-12T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1587;900;0;0;428;0;1790;1;2690;20230328;2023-03-28T00:00:00.000;4345;1790;650;;;e2*98/14*0153*02;HNFV;B;0;;C;;;
02HJBN;Personenauto;CITROEN;BERLINGO;20190911;stationwagen;BLAUW;Niet geregistreerd;4;1100;1200;20010720;20010720;Geen verstrekking in Open Data;Ja;0;4;M1;r. op randprofiel onder motorkap;0.05;269;Nee;Nee;Nee;2023;Logisch;00;Ja;2019-09-11T00:00:00.000;2001-07-20T00:00:00.000;2001-07-20T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1360;900;0;0;0;0;1780;1;2550;20240128;2024-01-28T00:00:00.000;3070;1780;500;;M*KFW*;e2*98/14*0225*01;F;B/A;0;0.00;C;;;
02HJD7;Personenauto;CITROEN;CITROEN C1;20220819;hatchback;BLAUW;Niet geregistreerd;3;815;915;20081213;20081213;Geen verstrekking in Open Data;Ja;4;4;M1;r. op bodemplaat by voorzitting;0.05;234;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-08-19T00:00:00.000;2008-12-13T00:00:00.000;2008-12-13T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;4;998;;0;0;344;0;1190;0;0;20230827;2023-08-27T00:00:00.000;1143;1190;;12408;P;e11*2001/116*0238*05;NCFA;C/P;0;;A;;;
02HKDJ;Personenauto;CITROEN;XSARA PICASSO;20190409;MPV;BLAUW;Niet geregistreerd;4;1220;1320;20010810;20010810;Geen verstrekking in Open Data;Ja;4;4;M1;r. v. schroefveerkoker op randprofiel;0.06;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2019-04-09T00:00:00.000;2001-08-10T00:00:00.000;2001-08-10T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1749;1300;0;0;428;0;1795;1;3095;20230928;2023-09-28T00:00:00.000;4835;1795;655;;;e2*98/14*0153*02;H6FZ;C/IF;0;;C;;;
02HLVB;Personenauto;CITROEN;XSARA;20220308;hatchback;BLAUW;Niet geregistreerd;4;1116;1216;20010911;20010911;Geen verstrekking in Open Data;Ja;4;4;M1;midden op schutbord onder motorkap;0.07;254;Nee;Nee;Nee;2022;Onlogisch;04;Ja;2022-03-08T00:00:00.000;2001-09-11T00:00:00.000;2001-09-11T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1587;1100;0;0;419;0;1663;1;2663;20231212;2023-12-12T00:00:00.000;3771;1663;575;;;e2*98/14*0233*01;1;B;0;;B;;;
02HNJ5;Personenauto;CITROEN;CITROEN C1;20090205;hatchback;BLAUW;Niet geregistreerd;3;780;880;20090205;20090205;Geen verstrekking in Open Data;Ja;4;4;M1;r. op bodemplaat by voorzitting;0.06;234;Nee;Nee;Nee;2023;Logisch;00;Ja;2009-02-05T00:00:00.000;2009-02-05T00:00:00.000;2009-02-05T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;4;998;;0;0;344;0;1190;0;0;20240206;2024-02-06T00:00:00.000;;1190;;9164;P*****;e11*2001/116*0238*06;NCFA;C;0;;A;;;
