kenteken;voertuigsoort;merk;handelsbenaming;vervaldatum_apk;datum_tenaamstelling;bruto_bpm;inrichting;aantal_zitplaatsen;eerste_kleur;tweede_kleur;aantal_cilinders;cilinderinhoud;massa_ledig_voertuig;toegestane_maximum_massa_voertuig;massa_rijklaar;maximum_massa_trekken_ongeremd;maximum_trekken_massa_geremd;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;wam_verzekerd;aantal_deuren;aantal_wielen;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;europese_voertuigcategorie;plaats_chassisnummer;technische_max_massa_voertuig;type;typegoedkeuringsnummer;variant;uitvoering;volgnummer_wijziging_eu_typegoedkeuring;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;maximum_massa_samenstelling;aantal_rolstoelplaatsen;jaar_laatste_registratie_tellerstand;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;vervaldatum_apk_dt;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;zuinigheidsclassificatie;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;maximum_ondersteunende_snelheid;catalogusprijs;maximum_last_onder_de_vooras_sen_tezamen_koppeling;type_gasinstallatie;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt;laadvermogen;aanhangwagen_autonoom_geremd;aanhangwagen_middenas_geremd
00RSL2;Personenauto;NISSAN;NISSAN QASHQAI;20240206;20200425;4267;MPV;5;GRIJS;Niet geregistreerd;4;1598;1225;1830;1325;662;1200;20110722;20110722;Geen verstrekking in Open Data;Ja;4;4;0;0;433;0;M1;r. op schutbord onder motorkap;1830;J10;e11*2001/116*0295*15;A;A05;0;0.06;263;Nee;Nee;Nee;3030;0;2023;Logisch;00;Ja;2024-02-06T00:00:00.000;2020-04-25T00:00:00.000;2011-07-22T00:00:00.000;2011-07-22T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;24701;;;;;;;
00RST3;Personenauto;NISSAN;NISSAN MICRA;20230725;20210714;1266;MPV;5;GRIJS;Niet geregistreerd;3;1198;925;1425;1025;;;20110725;20110725;Geen verstrekking in Open Data;Ja;4;4;0;0;378;0;M1;r. schutbord;1425;K13;e13*2007/46*1111*01;A;A02;0;0.06;245;Nee;Nee;Nee;0;0;2022;Logisch;00;Ja;2023-07-25T00:00:00.000;2021-07-14T00:00:00.000;2011-07-25T00:00:00.000;2011-07-25T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;15340;;;;;;;
00RTD1;Personenauto;NISSAN;NISSAN PIXO;20230604;20170408;;hatchback;4;ZWART;Niet geregistreerd;3;996;830;1250;930;100;200;20100528;20110719;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;by schutbord;1250;HF;e6*2001/116*0124*01;D31S;MT;0;0.05;236;Nee;Nee;Nee;1450;0;2022;Geen oordeel;05;Ja;2023-06-04T00:00:00.000;2017-04-08T00:00:00.000;2010-05-28T00:00:00.000;2011-07-19T00:00:00.000;A;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;
00RTG7;Personenauto;NISSAN;NISSAN MICRA;20230729;20110729;2058;MPV;5;BLAUW;Niet geregistreerd;3;1198;915;1425;1015;;;20110729;20110729;Geen verstrekking in Open Data;Ja;4;4;0;0;378;0;M1;r. schutbord;1425;K13;e13*2007/46*1111*01;A;A03;0;0.06;245;Nee;Nee;Nee;0;0;2022;Logisch;00;Ja;2023-07-29T00:00:00.000;2011-07-29T00:00:00.000;2011-07-29T00:00:00.000;2011-07-29T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;14180;;;;;;;
00RTR7;Personenauto;NISSAN;NISSAN JUKE;20230610;20220615;4042;MPV;5;WIT;Niet geregistreerd;4;1598;1115;1645;1215;607;1250;20110728;20110728;Geen verstrekking in Open Data;Ja;4;4;0;0;414;0;M1;r. schutbord;1645;F15;e11*2007/46*0132*02;A;A03;0;0.07;253;Nee;Nee;Nee;2895;0;2022;Logisch;00;Ja;2023-06-10T00:00:00.000;2022-06-15T00:00:00.000;2011-07-28T00:00:00.000;2011-07-28T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;20100;;;;;;;
00RVT3;Personenauto;NISSAN;NISSAN QASHQAI;20230819;20160330;3977;MPV;5;ZWART;Niet geregistreerd;4;1598;1225;1830;1325;662;1200;20110819;20110819;Geen verstrekking in Open Data;Ja;4;4;0;0;433;0;M1;r. op schutbord onder motorkap;1830;J10;e11*2001/116*0295*15;A;A05;0;0.06;263;Nee;Nee;Nee;3030;0;2023;Logisch;00;Ja;2023-08-19T00:00:00.000;2016-03-30T00:00:00.000;2011-08-19T00:00:00.000;2011-08-19T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;22637;;;;;;;
00RVZ8;Personenauto;NISSAN;NISSAN NOTE;20230508;20170523;3351;MPV;5;GRIJS;Niet geregistreerd;4;1386;1067;1546;1167;510;760;20110812;20110812;Geen verstrekking in Open Data;Ja;4;4;0;0;410;0;M1;r. tegen schutbord onder motorkap;1546;E11;e11*2001/116*0268*12;A;A02;0;0.06;260;Nee;Nee;Nee;2306;0;2022;Logisch;00;Ja;2023-05-08T00:00:00.000;2017-05-23T00:00:00.000;2011-08-12T00:00:00.000;2011-08-12T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;18165;;;;;;;
00RXD6;Personenauto;NISSAN;NISSAN PIXO;20230414;20210326;;hatchback;4;BLAUW;Niet geregistreerd;3;996;830;1250;930;100;200;20110830;20110830;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;by schutbord;1250;HF;e6*2001/116*0124*02;D31S;MT;0;0.05;236;Nee;Nee;Nee;1450;0;2022;Onlogisch;04;Ja;2023-04-14T00:00:00.000;2021-03-26T00:00:00.000;2011-08-30T00:00:00.000;2011-08-30T00:00:00.000;A;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;9709;;;;;;;
00RZJ1;Personenauto;NISSAN;NISSAN JUKE;20230829;20160805;3644;MPV;5;BLAUW;Niet geregistreerd;4;1598;1115;1645;1215;607;1250;20110829;20110829;Geen verstrekking in Open Data;Ja;4;4;0;0;414;0;M1;r. schutbord;1645;F15;e11*2007/46*0132*02;A;A01;0;0.07;253;Nee;Nee;Nee;2895;0;2022;Logisch;00;Ja;2023-08-29T00:00:00.000;2016-08-05T00:00:00.000;2011-08-29T00:00:00.000;2011-08-29T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;20631;;;;;;;
00RZP4;Personenauto;NISSAN;NISSAN QASHQAI;20240125;20200327;7445;stationwagen;5;GRIJS;Niet geregistreerd;4;1997;1255;1960;1355;677;1400;20110906;20110906;Geen verstrekking in Open Data;Ja;4;4;0;0;433;0;M1;r. op schutbord onder motorkap;1960;J10;e11*2001/116*0295*15;G;G03;0;0.08;263;Nee;Nee;Nee;3360;0;2023;Logisch;00;Ja;2024-01-25T00:00:00.000;2020-03-27T00:00:00.000;2011-09-06T00:00:00.000;2011-09-06T00:00:00.000;D;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;27077;;;;;;;
00RZS9;Personenauto;NISSAN;NISSAN JUKE;20230731;20180724;3878;MPV;5;BRUIN;Niet geregistreerd;4;1598;1115;1645;1215;607;1250;20110830;20110830;Geen verstrekking in Open Data;Ja;4;4;0;0;414;0;M1;r. schutbord;1645;F15;e11*2007/46*0132*02;A;A01;0;0.07;253;Nee;Nee;Nee;2895;0;2022;Logisch;00;Ja;2023-07-31T00:00:00.000;2018-07-24T00:00:00.000;2011-08-30T00:00:00.000;2011-08-30T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;22302;;;;;;;
00SBB4;Personenauto;NISSAN;NISSAN NOTE;20230902;20190823;4070;MPV;5;GRIJS;Niet geregistreerd;4;1598;1082;1560;1182;510;1000;20110902;20110902;Geen verstrekking in Open Data;Ja;4;4;0;0;410;0;M1;r. tegen schutbord onder motorkap;1560;E11;e11*2001/116*0268*12;B;B03;0;0.07;260;Nee;Nee;Nee;2560;0;2022;Logisch;00;Ja;2023-09-02T00:00:00.000;2019-08-23T00:00:00.000;2011-09-02T00:00:00.000;2011-09-02T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;19552;;;;;;;
00SFB8;Personenauto;NISSAN;NISSAN JUKE;20230909;20200420;3720;MPV;5;GRIJS;Niet geregistreerd;4;1598;1115;1645;1215;607;1250;20110909;20110909;Geen verstrekking in Open Data;Ja;4;4;0;0;414;0;M1;r. schutbord;1645;F15;e11*2007/46*0132*02;A;A01;0;0.07;253;Nee;Nee;Nee;2895;0;2022;Logisch;00;Ja;2023-09-09T00:00:00.000;2020-04-20T00:00:00.000;2011-09-09T00:00:00.000;2011-09-09T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;21172;;;;;;;
00SFJ1;Personenauto;NISSAN;NISSAN LEAF;20230925;20180223;;MPV;5;ZWART;Niet geregistreerd;;;1500;1965;1600;;;20110924;20110924;Geen verstrekking in Open Data;Ja;4;4;0;0;445;0;M1;r. schutbord;1965;ZE0;e11*2007/46*0230*00;A;A01;0;0.05;269;Nee;Nee;Nee;0;0;2022;Logisch;00;Ja;2023-09-25T00:00:00.000;2018-02-23T00:00:00.000;2011-09-24T00:00:00.000;2011-09-24T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;34961;;;;;;;
00SFP1;Personenauto;NISSAN;NISSAN JUKE;20230921;20110915;4193;MPV;5;BRUIN;Niet geregistreerd;4;1598;1115;1645;1215;607;1250;20110915;20110915;Geen verstrekking in Open Data;Ja;4;4;0;0;414;0;M1;r. schutbord;1645;F15;e11*2007/46*0132*02;A;A03;0;0.07;253;Nee;Nee;Nee;2895;0;2022;Logisch;00;Ja;2023-09-21T00:00:00.000;2011-09-15T00:00:00.000;2011-09-15T00:00:00.000;2011-09-15T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;21181;;;;;;;
00SFV7;Personenauto;NISSAN;NISSAN PIXO;20240129;20210217;;hatchback;4;WIT;Niet geregistreerd;3;996;830;1250;930;100;200;20110928;20110928;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;by schutbord;1250;HF;e6*2001/116*0124*02;D31S;MT;0;0.05;236;Nee;Nee;Nee;1450;0;2023;Logisch;00;Ja;2024-01-29T00:00:00.000;2021-02-17T00:00:00.000;2011-09-28T00:00:00.000;2011-09-28T00:00:00.000;A;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;9709;;;;;;;
00SGD6;Personenauto;NISSAN;NISSAN MICRA;20230923;20171007;826;MPV;5;ZWART;Niet geregistreerd;3;1198;885;1425;985;;;20110923;20110923;Geen verstrekking in Open Data;Ja;4;4;0;0;378;0;M1;r. schutbord;1425;K13;e13*2007/46*1111*01;A;A01;0;0.06;245;Nee;Nee;Nee;0;0;2022;Logisch;00;Ja;2023-09-23T00:00:00.000;2017-10-07T00:00:00.000;2011-09-23T00:00:00.000;2011-09-23T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;12196;;;;;;;
00SGG7;Personenauto;NISSAN;NISSAN NOTE;20231016;20190309;4070;MPV;5;ZWART;Niet geregistreerd;4;1598;1082;1560;1182;510;1000;20110930;20110930;Geen verstrekking in Open Data;Ja;4;4;0;0;410;0;M1;r. tegen schutbord onder motorkap;1560;E11;e11*2001/116*0268*12;B;B03;0;0.07;260;Nee;Nee;Nee;2560;0;2022;Logisch;00;Ja;2023-10-16T00:00:00.000;2019-03-09T00:00:00.000;2011-09-30T00:00:00.000;2011-09-30T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;19552;;;;;;;
00SHB2;Personenauto;NISSAN;NISSAN JUKE;20230504;20220505;3644;MPV;5;WIT;Niet geregistreerd;4;1598;1115;1645;1215;607;1250;20110929;20110929;Geen verstrekking in Open Data;Ja;4;4;0;0;414;0;M1;r. schutbord;1645;F15;e11*2007/46*0132*02;A;A01;0;0.07;253;Nee;Nee;Nee;2895;0;2022;Logisch;00;Ja;2023-05-04T00:00:00.000;2022-05-05T00:00:00.000;2011-09-29T00:00:00.000;2011-09-29T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;20631;;;;;;;
00SHL9;Personenauto;NISSAN;NISSAN PIXO;20230719;20210723;;hatchback;4;BLAUW;Niet geregistreerd;3;996;830;1250;930;100;200;20110930;20110930;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;by schutbord;1250;HF;e6*2001/116*0124*02;D31S;MT;0;0.05;236;Nee;Nee;Nee;1450;0;2022;Logisch;00;Ja;2023-07-19T00:00:00.000;2021-07-23T00:00:00.000;2011-09-30T00:00:00.000;2011-09-30T00:00:00.000;A;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;9610;;;;;;;
00SHV2;Personenauto;NISSAN;NISSAN PIXO;20231119;20110930;;hatchback;4;BLAUW;Niet geregistreerd;3;996;830;1250;930;100;200;20110930;20110930;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;by schutbord;1250;HF;e6*2001/116*0124*02;D31S;MT;0;0.05;236;Nee;Nee;Nee;1450;0;2022;Logisch;00;Ja;2023-11-19T00:00:00.000;2011-09-30T00:00:00.000;2011-09-30T00:00:00.000;2011-09-30T00:00:00.000;A;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;9709;;;;;;;
00SJT8;Personenauto;NISSAN;NISSAN LEAF;20230315;20210301;;MPV;5;WIT;Niet geregistreerd;;;1500;1965;1600;;;20120315;20120315;Geen verstrekking in Open Data;Ja;4;4;0;0;445;0;M1;r. schutbord;1965;ZE0;e11*2007/46*0230*00;A;A01;0;0.05;269;Nee;Nee;Nee;0;0;2022;Logisch;00;Ja;2023-03-15T00:00:00.000;2021-03-01T00:00:00.000;2012-03-15T00:00:00.000;2012-03-15T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;35889;;;;;;;
00SJZ2;Personenauto;NISSAN;NISSAN QASHQAI;20231208;20180525;4611;MPV;5;ZWART;Niet geregistreerd;4;1598;1225;1830;1325;662;1200;20111014;20111014;Geen verstrekking in Open Data;Ja;4;4;0;0;433;0;M1;r. op schutbord onder motorkap;1830;J10;e11*2001/116*0295*17;A;A05;0;0.06;263;Nee;Nee;Nee;3030;0;2022;Logisch;00;Ja;2023-12-08T00:00:00.000;2018-05-25T00:00:00.000;2011-10-14T00:00:00.000;2011-10-14T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;27158;;;;;;;
00SKG8;Personenauto;NISSAN;NISSAN JUKE;20230422;20220423;3720;MPV;5;ZWART;Niet geregistreerd;4;1598;1115;1645;1215;607;1250;20111018;20111018;Geen verstrekking in Open Data;Ja;4;4;0;0;414;0;M1;r. schutbord;1645;F15;e11*2007/46*0132*02;A;A01;0;0.07;253;Nee;Nee;Nee;2895;0;2022;Logisch;00;Ja;2023-04-22T00:00:00.000;2022-04-23T00:00:00.000;2011-10-18T00:00:00.000;2011-10-18T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;21172;;;;;;;
00SKP3;Personenauto;NISSAN;NISSAN JUKE;20240115;20111014;4528;MPV;5;GRIJS;Niet geregistreerd;4;1598;1115;1645;1215;607;1250;20110110;20111014;Geen verstrekking in Open Data;Ja;4;4;0;0;414;0;M1;r. schutbord;1645;F15;e11*2007/46*0132*00;A;A03;0;0.07;253;Nee;Nee;Nee;2895;0;2023;Geen oordeel;05;Ja;2024-01-15T00:00:00.000;2011-10-14T00:00:00.000;2011-01-10T00:00:00.000;2011-10-14T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;23917;;;;;;;
00SKP4;Personenauto;NISSAN;NISSAN NOTE;20230615;20150321;3015;MPV;5;WIT;Niet geregistreerd;4;1386;1067;1546;1167;510;760;20111018;20111018;Geen verstrekking in Open Data;Ja;4;4;0;0;410;0;M1;r. tegen schutbord onder motorkap;1546;E11;e11*2001/116*0268*12;A;A02;0;0.06;260;Nee;Nee;Nee;2306;0;2022;Logisch;00;Ja;2023-06-15T00:00:00.000;2015-03-21T00:00:00.000;2011-10-18T00:00:00.000;2011-10-18T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;15767;;;;;;;
00SLR9;Personenauto;NISSAN;NISSAN QASHQAI;20231021;20211021;4611;MPV;5;GRIJS;Niet geregistreerd;4;1598;1225;1830;1325;662;1200;20111028;20111028;Geen verstrekking in Open Data;Ja;4;4;0;0;433;0;M1;r. op schutbord onder motorkap;1830;J10;e11*2001/116*0295*17;A;A05;0;0.06;263;Nee;Nee;Nee;3030;0;2022;Logisch;00;Ja;2023-10-21T00:00:00.000;2021-10-21T00:00:00.000;2011-10-28T00:00:00.000;2011-10-28T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;27158;;;;;;;
00SND1;Personenauto;NISSAN;NISSAN QASHQAI;20231028;20111028;7789;stationwagen;5;GRIJS;Niet geregistreerd;4;1997;1255;1960;1355;677;1400;20111028;20111028;Geen verstrekking in Open Data;Ja;4;4;0;0;433;0;M1;r. op schutbord onder motorkap;1960;J10;e11*2001/116*0295*17;G;G03;0;0.08;263;Nee;Nee;Nee;3360;0;2022;Logisch;00;Ja;2023-10-28T00:00:00.000;2011-10-28T00:00:00.000;2011-10-28T00:00:00.000;2011-10-28T00:00:00.000;D;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;29534;;;;;;;
00SNL8;Personenauto;NISSAN;NISSAN QASHQAI;20231105;20210616;4611;MPV;5;PAARS;Niet geregistreerd;4;1598;1225;1830;1325;662;1200;20111105;20111105;Geen verstrekking in Open Data;Ja;4;4;0;0;433;0;M1;r. op schutbord onder motorkap;1830;J10;e11*2001/116*0295*17;A;A05;0;0.06;263;Nee;Nee;Nee;3030;0;2022;Logisch;00;Ja;2023-11-05T00:00:00.000;2021-06-16T00:00:00.000;2011-11-05T00:00:00.000;2011-11-05T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;27158;;;;;;;
00SNS7;Personenauto;NISSAN;NISSAN PIXO;20231019;20161019;;hatchback;4;BLAUW;Niet geregistreerd;3;996;830;1250;930;100;200;20111031;20111031;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;by schutbord;1250;HF;e6*2001/116*0124*02;D31S;MT;0;0.05;236;Nee;Nee;Nee;1450;0;2022;Logisch;00;Ja;2023-10-19T00:00:00.000;2016-10-19T00:00:00.000;2011-10-31T00:00:00.000;2011-10-31T00:00:00.000;A;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;9709;;;;;;;
00SPH8;Personenauto;NISSAN;NISSAN JUKE;20231205;20161003;4117;MPV;5;ROOD;Niet geregistreerd;4;1598;1115;1645;1215;607;1250;20111104;20111104;Geen verstrekking in Open Data;Ja;4;4;0;0;414;0;M1;r. schutbord;1645;F15;e11*2007/46*0132*02;A;A03;0;0.07;253;Nee;Nee;Nee;2895;0;2022;Logisch;00;Ja;2023-12-05T00:00:00.000;2016-10-03T00:00:00.000;2011-11-04T00:00:00.000;2011-11-04T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;20640;;;;;;;
00SPS2;Personenauto;NISSAN;NISSAN LEAF;20230810;20160905;;MPV;5;WIT;Niet geregistreerd;;;1500;1965;1600;;;20111115;20111115;Geen verstrekking in Open Data;Ja;4;4;0;0;445;0;M1;r. schutbord;1965;ZE0;e11*2007/46*0230*00;A;A01;0;0.05;269;Nee;Nee;Nee;0;0;2022;Logisch;00;Ja;2023-08-10T00:00:00.000;2016-09-05T00:00:00.000;2011-11-15T00:00:00.000;2011-11-15T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;35555;;;;;;;
